RBDB ID,Shortname,Title,Artist,Cover,Length,Year,Genre,BPM,Album,Track,Band Tier,Band Rank,Rock Ending,Vocal Tier,Vocal Rank,Vocal Gender,Vocal Parts,Vocal Percussion,Guitar Tier,Guitar Rank,Guitar Solos,Bass Tier,Bass Rank,Bass Solos,Drums Tier,Drums Rank,Drums Solos,Keys Tier,Keys Rank,Keys Solos,Pro Guitar Tier,Pro Guitar Rank,Pro Bass Tier,Pro Bass Rank,Pro Keys Tier,Pro Keys Rank,Sources
1747,gimmechocolate,Gimme Chocolate!!,BABYMETAL,,3:51,2014,Metal,220,BABYMETAL,3,5,320,,3,220,Female,3,Female,6,440,1,5,372,0,6,449,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1669,violentshiver,Violent Shiver,Benjamin Booker,,2:51,2014,Rock,180,Benjamin Booker,1,5,304,,5,394,Male,3,Male,3,263,0,4,293,0,5,378,2,7,0,0,7,0,7,0,7,0,Rock Band 4
1624,fever_bk,Fever,The Black Keys,,4:11,2014,Rock,128,Turn Blue,4,0,116,,0,109,Male,2,Male,0,108,1,2,181,0,0,111,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1774,runforcover,Run For Cover,Blitz Kids,,3:18,2014,Pop-Rock,185,The Good Youth,2,3,260,,3,275,Male,2,Male,4,270,1,2,199,0,4,340,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
1644,milwaukee,Milwaukee,The Both,,4:23,2014,Pop-Rock,151,The Both,2,2,234,,2,195,Multi-FM,2,Multi-FM,5,333,3,4,334,0,3,210,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1659,startaband,Start A Band,Brad Paisley ft. Keith Urban,,5:05,2008,Country,122,Play,3,5,332,,5,379,Multi-MM,3,Multi-MM,6,435,4,2,202,0,3,202,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1642,mainstreamkid,Mainstream Kid,Brandi Carlile,,4:23,2015,Blues,112,The Firewatcher's Daughter,4,2,238,,3,240,Female,3,Female,5,373,1,3,288,0,2,175,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1783,throne,Throne,Bring Me The Horizon,,3:17,2015,Nu-Metal,143,That's The Spirit,3,3,248,,2,176,Male,3,Male,3,221,0,1,137,0,5,347,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
1656,shortskirtlongjacket,Short Skirt/Long Jacket,Cake,,3:24,2001,Alternative,120,Comfort Eagle,4,1,177,,0,103,Male,3,Male,2,205,0,4,345,0,1,133,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1627,fridayiminlove,Friday I'm In Love,The Cure,,3:35,1992,New Wave,136,Wish,7,1,165,,3,270,Male,3,Male,2,188,2,0,104,0,1,145,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1668,vbomb,V-Bomb,Dark Wheels,,4:38,2015,Rock,132,Mighty Sky,1,1,202,,0,126,Male,3,Male,1,159,1,3,264,0,3,178,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1869,monalisa,Mona Lisa,Dead Sara,,3:16,2015,Alternative,98,Pleasure to Meet You,3,3,264,,4,349,Female,3,Female,2,201,0,2,212,0,4,320,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
1652,prayer,Prayer,Disturbed,,3:45,2002,Nu-Metal,98,Believe,1,4,273,,2,206,Male,3,Male,3,245,0,3,227,0,5,433,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1643,metropolis,"Metropolis - Part 1 ""The Miracle And The Sleeper""",Dream Theater,,9:34,1992,Prog,104,Images and Words,5,6,490,YES,6,478,Male,2,Male,6,480,3,6,495,1,6,480,1,7,0,0,7,0,7,0,7,0,Rock Band 4
1636,knockemdown,Knock Em Down,Duck & Cover,,2:35,2014,Punk,186,Duck & Cover,8,6,344,,4,322,Male,1,Male,4,302,1,4,310,0,6,456,1,7,0,0,7,0,7,0,7,0,Rock Band 4
1893,thereflex,The Reflex,Duran Duran,,5:34,1983,New Wave,124,Seven and the Ragged Tiger,1,4,270,,4,288,Male,3,Male,3,260,0,3,231,0,5,435,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
1895,september,September,"Earth, Wind & Fire",,3:43,1978,R&B/Soul/Funk,118,"The Best of Earth, Wind & Fire, Vol. 1",7,3,244,,4,344,Male,3,Male,3,240,0,3,233,0,1,135,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1611,albert,Albert,Eddie Japan,,4:12,2015,Indie Rock,166,"Modern Desperation, Pt. II",1,3,263,,1,163,Male,3,Male,2,200,2,4,325,0,5,422,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1662,suspiciousminds,Suspicious Minds,Elvis Presley,,4:31,1969,Rock,112,The Memphis 1969 Anthology: Suspicious Minds,1,3,248,,2,200,Male,3,Male,4,316,0,6,435,0,0,114,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1619,centuries,Centuries,Fall Out Boy,,3:52,2015,Pop-Rock,87,American Beauty/American Psycho,3,0,140,,4,279,Male,3,Male,0,100,0,1,160,0,1,123,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1673,youmakelovingfun,You Make Loving Fun,Fleetwood Mac,,3:42,1977,Classic Rock,123,Rumours,8,1,195,,5,386,Female,3,Female,2,176,2,2,220,0,1,142,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1623,feastandthefamine,The Feast and the Famine,Foo Fighters,,3:53,2014,Alternative,172,Sonic Highways,2,3,254,,3,255,Male,3,Male,3,220,0,3,242,0,5,344,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1610,aintmessinround,Ain't Messin 'Round,Gary Clark Jr.,,4:07,2012,Rock,137,Blak and Blu,1,5,292,YES,5,410,Male,1,Male,4,267,2,1,150,0,6,447,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1625,followyoudown,Follow You Down,Gin Blossoms,,4:30,1996,Alternative,155,Congratulations I'm Sorry,3,2,228,,1,142,Male,3,Male,2,194,2,5,380,0,4,286,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1664,tonguetied,Tongue Tied,Grouplove,,3:41,2011,Indie Rock,112,Never Trust a Happy Song,2,3,257,,1,153,Male,3,Male,1,139,0,2,208,0,5,400,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1632,imissthemisery,I Miss The Misery,Halestorm,,3:09,2012,Rock,82,The Strange Case Of...,3,4,266,,5,352,Female,3,Female,2,215,1,4,292,0,3,232,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1635,kickitout,Kick It Out,Heart,,2:45,1977,Classic Rock,151,Little Queen,5,5,320,,5,417,Female,2,Female,4,266,1,4,328,0,4,275,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1630,iamelectric,I Am Electric,Heaven's Basement,,3:05,2013,Rock,172,Filthy Empire,5,3,242,,1,132,Male,2,Male,1,168,1,2,191,0,6,452,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1631,ibetmylife,I Bet My Life,Imagine Dragons,,3:17,2015,Alternative,108,Smoke + Mirrors,5,2,214,,6,426,Male,3,Male,3,260,1,0,100,0,1,148,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1961,alltheragebackhome,All the Rage Back Home,Interpol,,4:27,2014,Indie Rock,158,El Pintor,1,2,240,,3,220,Male,3,Male,1,173,0,2,183,0,4,250,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1637,lazaretto,Lazaretto,Jack White,,3:43,2014,Rock,87,Lazaretto,2,5,296,YES,3,217,Male,2,Male,4,281,2,5,395,0,4,319,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1970,moveover,Move Over,Janis Joplin,,3:44,1971,Classic Rock,132,Pearl,1,4,278,,5,391,Female,1,Female,5,345,1,3,232,0,3,240,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
1653,recession,Recession,Jeff Allen ft. Noelle LeBlanc and Naoko Takamoto,,3:49,2015,Pop/Dance/Electronic,136,As featured in Amplitude,1,6,393,,4,287,Female,3,Female,5,357,0,6,460,0,6,472,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1974,jane,Jane,Jefferson Starship,,4:17,1979,Classic Rock,117,Freedom at Point Zero,1,4,267,,6,434,Male,3,Male,3,240,2,1,158,0,4,244,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1620,coldclearlight,Cold Clear Light,Johnny Blazes and The Pretty Boys,,4:37,2015,R&B/Soul/Funk,199,Soul Vernacular,1,4,277,,6,469,Non-Binary,3,Non-Binary,4,295,2,2,214,0,2,166,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1629,hallsofvalhalla,Halls of Valhalla,Judas Priest,,6:01,2014,Metal,200,Redeemer of Souls,3,6,425,,6,434,Male,3,Male,6,445,3,5,419,0,4,330,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1657,somebodytoldme,Somebody Told Me,The Killers,,3:22,2004,Alternative,138,Hot Fuss,4,5,310,,2,190,Male,3,Male,3,221,0,5,364,0,6,464,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1622,dreamgenie,Dream Genie,Lightning Bolt,,6:26,2015,Rock,168,Fantasy Empire,7,6,474,,6,441,Male,1,Male,6,422,2,6,480,0,6,500,0,7,0,0,7,0,7,0,7,0,Rock Band 4
2020,rebellion,Rebellion (ft. Daron Malakian),Linkin Park,,3:51,2014,Nu-Metal,130,The Hunting Party,8,5,340,,2,176,Male,3,Male,5,360,0,6,448,0,6,454,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1641,littlewhitechurch,Little White Church,Little Big Town,,3:11,2010,Country,106,The Reason Why,6,0,148,,3,225,Female,3,Female,2,175,1,2,180,0,0,108,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1612,alloveryou,All Over You,Live,,4:03,1994,Alternative,133,Throwing Copper,7,3,264,,4,278,Male,2,Male,2,210,0,3,258,0,4,297,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1666,turnitaround,Turn It Around,Lucius,,3:35,2013,Indie Rock,120,Wildewoman,2,1,208,,4,330,Female,3,Female,0,133,0,4,319,0,2,160,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1663,thatsmell,That Smell,Lynyrd Skynyrd,,5:48,1977,Southern Rock,105,Street Survivors,2,6,409,,6,455,Male,3,Male,6,417,5,5,411,0,4,242,0,7,0,0,7,0,7,0,7,0,Rock Band 4
2030,themephistopheles,The Mephistopheles of Los Angeles,Marilyn Manson,,5:00,2015,Metal,125,The Pale Emperor,4,3,249,,4,350,Male,3,Male,2,210,2,2,220,0,3,220,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1667,uptownfunk,Uptown Funk,Mark Ronson ft. Bruno Mars,,4:35,2015,R&B/Soul/Funk,115,Uptown Special,4,3,243,,6,462,Male,3,Male,1,154,0,3,250,0,2,157,0,7,0,0,7,0,7,0,7,0,Rock Band 4
2037,highroad,High Road,Mastodon,,4:19,2014,Metal,143,Once More 'Round the Sun,3,5,294,,1,145,Male,2,Male,4,271,1,4,299,0,6,515,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1634,theimpressionthatiget,The Impression That I Get,The Mighty Mighty Bosstones,,3:16,1997,Reggae/Ska,184,Let's Face It,4,5,338,,2,212,Male,2,Male,4,323,0,6,442,0,5,411,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1672,thewolf,The Wolf,Mumford & Sons,,3:41,2015,Rock,152,Wilder Mind,3,1,171,,1,169,Male,3,Male,0,125,0,2,197,0,4,264,0,7,0,0,7,0,7,0,7,0,Rock Band 4
2054,onebigholiday,One Big Holiday,My Morning Jacket,,5:27,2003,Southern Rock,148,It Still Moves,5,4,268,,1,170,Male,1,Male,4,328,2,1,175,0,6,472,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
2079,wouldyoustillbethere,Would You Still Be There,Of Mice & Men,,3:17,2014,Nu-Metal,96,Restoring Force,4,3,260,,2,215,Male,3,Male,2,215,1,2,186,0,5,401,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
2080,sugaryou,"Sugar, You",Oh Honey,,3:33,2015,Indie Rock,132,Wish You Were Here,1,3,244,,3,220,Male,3,Male,2,210,0,2,188,0,3,231,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
1674,yourlove,Your Love,The Outfield,,3:36,1985,Pop-Rock,128,Play Deep,2,1,183,,4,295,Male,3,Male,3,227,2,0,112,0,1,139,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1645,miracleman,Miracle Man,Ozzy Osbourne,,3:49,1988,Metal,131,No Rest for the Wicked,1,6,345,,1,158,Male,2,Male,6,408,1,5,428,0,6,460,0,7,0,0,7,0,7,0,7,0,Rock Band 4
2103,cowboysfromhelllive,Cowboys From Hell (Live From Monsters In Moscow),Pantera,,4:28,1991,Metal,114,(original studio recording from) Cowboys From Hell,1,5,328,YES,2,178,Male,1,Male,6,449,2,6,440,0,4,244,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
1660,stillintoyou,Still Into You,Paramore,,3:33,2013,Pop-Rock,136,Paramore,9,4,279,,6,427,Female,2,Female,1,172,0,5,372,0,4,241,0,7,0,0,7,0,7,0,7,0,Rock Band 4
2121,kingforaday,King For A Day (ft. Kellin Quinn),Pierce the Veil,,4:00,2012,Emo,217,Collide with the Sky,4,4,290,,3,258,Male,3,Male,3,248,0,4,360,0,6,475,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1639,lightupthenight,Light Up The Night,The Protomen,,4:14,2009,Rock,168,Act II: The Father of Death,10,2,225,,6,485,Male,3,Male,2,182,1,1,165,0,3,218,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1646,mygodisthesun,My God Is The Sun,Queens of the Stone Age,,3:44,2013,Alternative,157,...Like Clockwork,5,4,275,,4,303,Male,2,Male,3,252,2,5,363,0,5,389,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1648,theoneilove,The One I Love,R.E.M.,,3:21,1987,Alternative,128,Document (R.E.M. No. 5),7,0,132,,0,117,Male,3,Male,1,138,1,1,134,0,2,150,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1654,rockandrollhoochiekoo,"Rock and Roll, Hoochie Koo",Rick Derringer,,3:47,1973,Classic Rock,103,All American Boy,1,6,441,YES,6,448,Male,3,Male,6,430,1,6,486,0,5,367,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1650,apassagetobangkok,A Passage To Bangkok,Rush,,3:36,1976,Prog,99,2112,4,5,291,,5,402,Male,1,Male,4,288,1,6,436,0,3,238,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1670,thewarrior,The Warrior,Scandal,,4:08,1984,Rock,121,Warrior,1,1,164,,3,233,Female,3,Female,1,149,1,1,140,0,2,172,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1647,noonelikeyou,No One Like You,Scorpions,,4:10,1982,Metal,116,Comeblack,2,2,231,,1,131,Male,3,Male,5,365,3,1,135,0,1,136,0,7,0,0,7,0,7,0,7,0,Rock Band 4
2190,summertimeboy,Summertime Boy,Seasick Steve,,3:55,2015,Blues,131,Sonic Soul Surfer,5,2,240,,5,378,Male,3,Male,2,176,1,2,220,0,1,147,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 PS+ Digital Pre-Order Pack"
1638,lightthefuse,Light the Fuse,Slydigs,,4:06,2015,Rock,145,Light the Fuse,1,2,218,YES,1,147,Male,2,Male,3,233,1,1,145,0,4,308,1,7,0,0,7,0,7,0,7,0,Rock Band 4
1621,deadblack,Dead Black (Heart of Ice),Soul Remnants,,8:01,2013,Metal,89,Black & Blood,5,6,457,,0,100,Male,1,Male,6,420,6,6,472,1,6,490,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1661,superunknownrb4,Superunknown,Soundgarden,,5:12,1994,Grunge,130,Superunknown,5,4,281,,4,313,Male,2,Male,6,409,2,3,234,1,3,194,1,7,0,0,7,0,7,0,7,0,Rock Band 4
1640,littlemisscantbewrong,Little Miss Can't Be Wrong,Spin Doctors,,3:57,1991,Alternative,117,Pocket Full of Kryptonite,3,6,377,,5,378,Male,3,Male,5,349,2,6,466,0,0,120,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1615,birthinreverse,Birth In Reverse,St. Vincent,,3:21,2014,Indie Rock,160,St. Vincent,2,4,283,,2,185,Female,1,Female,4,309,1,3,228,1,6,448,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1658,spiders,Spiders,System of a Down,,3:42,1998,Nu-Metal,120,System of a Down,5,1,189,,4,342,Male,3,Male,1,144,1,1,155,0,2,163,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1651,pistolwhipped,Pistol Whipped,Tijuana Sweetheart,,2:32,2012,Punk,129,Under the Gun,6,5,315,,2,174,Female,3,Female,5,389,1,2,186,0,5,345,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1618,cedarwoodroad,Cedarwood Road,U2,,4:30,2014,Rock,88,Songs of Innocence,8,0,108,,1,137,Male,3,Male,0,116,1,0,108,0,0,117,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1633,iwillfollow,I Will Follow,U2,,3:38,1980,Rock,149,Boy,1,0,124,,0,106,Male,2,Male,0,112,0,0,128,0,2,169,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1616,browneyedgirl,Brown Eyed Girl,Van Morrison,,3:09,1967,R&B/Soul/Funk,147,Blowin' Your Mind!,1,2,221,,5,361,Male,3,Male,3,239,0,3,272,1,1,130,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1626,freefallingwarning,Free Falling,The Warning,,3:58,2015,Rock,101,Escape the Mind,5,0,100,,0,121,Female,3,Female,0,104,2,0,127,0,0,103,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1614,atnightindreams,At Night In Dreams,White Denim,,4:08,2013,Indie Rock,181,Corsicana Lemonade,1,5,326,,3,262,Male,2,Male,5,400,2,6,454,0,6,468,0,7,0,0,7,0,7,0,7,0,Rock Band 4
1655,theseeker,The Seeker,The Who,,3:21,1970,Classic Rock,85,Meaty Beaty Big and Bouncy,1,4,267,,2,175,Male,3,Male,5,332,1,4,336,0,3,224,0,7,0,0,7,0,7,0,7,0,Rock Band 4
2287,backwoodsco,Backwoods Company,The Wild Feathers,,3:08,2013,Southern Rock,120,The Wild Feathers,1,3,260,,4,320,Male,3,Male,2,215,2,3,290,0,3,228,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band 4 Xbox Digital Pre-Order Pack"
1932,istillbelieve,I Still Believe,Frank Turner,,3:50,2011,Rock,199,England Keep My Bones,3,4,266,,2,184,Male,2,Male,4,300,0,1,173,0,4,292,0,7,0,0,7,0,7,0,7,0,DLC
1802,rizeofthefenix,Rize Of The Fenix,Tenacious D,,5:58,2012,Rock,96,Rize Of The Fenix,1,5,292,YES,5,385,Male,3,Male,4,280,1,4,293,0,6,448,2,7,0,0,7,0,7,0,7,0,DLC
1801,backtotheshack,Back To The Shack,Weezer,,3:10,2014,Alternative,85,Everything Will Be Alright in the End,2,3,243,,1,132,Male,3,Male,3,221,1,3,228,0,3,178,0,7,0,0,7,0,7,0,7,0,DLC
1740,rumine,R U Mine?,Arctic Monkeys,,3:25,2013,Rock,96,AM,2,3,250,,5,399,Male,3,Male,3,233,0,3,240,0,3,188,0,7,0,0,7,0,7,0,7,0,DLC
1742,shepherdoffire,Shepherd of Fire,Avenged Sevenfold,,5:01,2013,Metal,127,Hail to the King,1,5,315,,3,220,Male,2,Male,6,460,1,2,220,0,4,251,0,7,0,0,7,0,7,0,7,0,DLC
1922,somethingfromnothing,Something From Nothing,Foo Fighters,,4:54,2014,Alternative,89,Sonic Highways,1,4,280,,3,244,Male,2,Male,4,272,1,3,251,0,5,355,0,7,0,0,7,0,7,0,7,0,DLC
1888,americanpie,American Pie,Don McLean,,8:38,1971,Classic Rock,69,American Pie,1,5,330,,4,348,Male,3,Male,4,305,0,4,331,0,3,238,0,5,430,0,7,0,7,0,6,450,DLC
1831,facetothefloor,Face to the Floor,Chevelle,,3:43,2011,Rock,91,Hats Off to the Bull,1,2,222,,2,211,Male,2,Male,3,251,0,3,260,0,2,172,0,7,0,0,7,0,7,0,7,0,"DLC, Chevelle Pack 01"
1829,thered,The Red,Chevelle,,4:00,2002,Rock,70,Wonder What's Next,5,1,181,,1,165,Male,2,Male,2,196,1,2,202,0,2,160,0,7,0,0,1,150,1,150,7,0,"DLC, Chevelle Pack 01"
1830,sendthepainbelow,Send the Pain Below,Chevelle,,4:16,2002,Rock,91,Wonder What's Next,3,3,246,,3,242,Male,3,Male,3,238,0,2,203,0,3,179,0,7,0,0,7,0,7,0,7,0,"DLC, Chevelle Pack 01"
1812,jungleboogie,Jungle Boogie,Kool & the Gang,,3:09,1973,R&B/Soul/Funk,98,Wild and Peaceful,3,1,205,,3,228,Male,3,Male,3,225,0,3,258,0,2,166,0,4,375,0,7,0,7,0,4,365,"Rock Band Blitz, DLC"
1821,diamondeyes,Diamond Eyes (Boom-Lay Boom-Lay Boom),Shinedown,,5:42,2010,Nu-Metal,108,The Sound of Madness Deluxe,19,4,273,,4,288,Male,3,Male,4,330,1,3,247,0,3,209,0,3,290,0,7,0,7,0,3,300,"Rock Band Blitz, DLC"
1823,shout,Shout,Tears for Fears,,6:16,1985,New Wave,97,Songs from the Big Chair,1,3,253,,4,347,Male,3,Male,2,180,1,1,162,0,4,270,0,3,305,1,7,0,7,0,3,320,"Rock Band Blitz, DLC"
2083,weirdscience,Weird Science,Oingo Boingo,,6:18,1985,New Wave,128,Dead Man's Party,9,5,325,,6,449,Male,3,Male,4,307,2,4,297,0,2,153,0,6,445,0,4,325,4,325,6,450,DLC
2250,rosanna,Rosanna,Toto,,5:50,1982,Pop-Rock,86,Toto IV,1,6,352,,5,376,Male,3,Male,5,340,2,3,228,0,5,353,0,4,370,2,7,0,7,0,4,380,DLC
1732,kidsinthestreet,Kids in the Street,All-American Rejects,,4:45,2012,Emo,137,Kids in the Street,7,4,282,,3,272,Male,3,Male,2,194,0,4,300,0,5,400,0,2,225,0,7,0,7,0,1,210,"Rock Band Blitz, DLC"
1770,always,Always,Blink-182,,4:12,2003,Punk,158,Blink-182,10,4,268,,3,245,Male,3,Male,3,226,0,3,235,0,4,340,0,2,260,0,7,0,7,0,2,265,"Rock Band Blitz, DLC"
1919,gotyouwhereiwantyou,Got You (Where I Want You),The Flys,,4:08,1998,Alternative,73,Holiday Man,2,1,195,,3,226,Male,3,Male,2,190,0,2,225,0,2,160,0,1,162,0,2,208,1,150,1,162,DLC
2147,silentlucidity,Silent Lucidity,Queensrÿche,,5:53,1990,Prog,71,Empire,8,2,228,,3,269,Male,3,Male,3,245,1,2,182,0,3,182,0,3,276,0,7,0,7,0,4,327,DLC
2214,itsbeenawhile,It's Been Awhile,Staind,,4:27,2001,Nu-Metal,112,Break the Cycle,4,0,151,,1,138,Male,2,Male,1,168,0,1,136,0,2,162,0,7,0,0,7,0,7,0,7,0,DLC
2216,sofaraway2,So Far Away,Staind,,4:08,2003,Nu-Metal,67,14 Shades of Grey,3,1,175,,2,209,Male,2,Male,2,179,0,1,138,0,2,174,0,7,0,0,7,0,7,0,7,0,DLC
1743,sofaraway,So Far Away,Avenged Sevenfold,,5:32,2010,Metal,76,Nightmare,6,2,222,,3,237,Male,3,Male,2,182,1,2,220,0,3,220,0,2,250,0,7,0,7,0,3,275,"Rock Band Blitz, DLC"
1749,oneweek,One Week,Barenaked Ladies,,2:52,1998,Rock,112,Stunt,1,4,267,,5,394,Multi-MM,2,Multi-MM,3,230,0,3,240,0,2,152,0,3,325,0,7,0,7,0,3,325,"Rock Band Blitz, DLC"
1803,shine,Shine,Collective Soul,,5:24,1994,Alternative,75,Collective Soul Rock Band Re-Record,1,2,215,,2,215,Male,3,Male,4,276,1,2,180,0,2,171,0,7,0,0,7,0,7,0,7,0,"Rock Band Blitz, DLC"
1805,16candles,"A Little Less Sixteen Candles, a Little More ""Touch Me""",Fall Out Boy,,2:51,2005,Pop-Rock,133,From Under the Cork Tree,11,2,214,,3,231,Male,3,Male,3,225,0,2,210,0,3,190,0,7,0,0,7,0,7,0,7,0,"Rock Band Blitz, DLC"
1909,morethanwords,More Than Words,Extreme,,5:42,1990,Rock,89,Extreme II. Pornograffitti (A Funked Up Fairy Tale),5,5,342,,4,288,Male,2,Male,5,406,1,7,0,0,7,0,0,7,0,0,5,384,7,0,7,0,DLC
2056,lovehurts,Love Hurts,Nazareth,,4:01,1975,Classic Rock,82,The Anthology,12,0,147,,2,215,Male,2,Male,0,110,1,0,130,0,0,120,0,7,0,0,7,0,7,0,7,0,DLC
2117,gloryoflove,Glory of Love,Peter Cetera,,4:34,1986,Classic Rock,73,Solitude/Solitaire,3,1,209,,3,250,Male,2,Male,2,202,2,1,145,0,1,141,0,4,333,1,7,0,7,0,5,391,DLC
2163,keeponlovingyou,Keep On Loving You,REO Speedwagon,,3:27,1980,Classic Rock,85,The Hits,4,2,224,,3,233,Male,3,Male,3,225,1,3,230,0,2,163,0,3,269,0,7,0,7,0,3,269,DLC
2206,taintedlove,Tainted Love,Soft Cell,,2:41,1981,Pop/Dance/Electronic,143,Non-Stop Erotic Cabaret,2,0,154,,3,217,Male,2,Male,0,118,0,1,140,0,0,106,0,1,189,0,7,0,7,0,2,213,DLC
1809,oncebittentwiceshy,Once Bitten Twice Shy,Great White,,5:30,1989,Glam,129,...Twice Shy,10,4,280,,4,344,Male,3,Male,4,330,2,1,170,0,2,162,0,4,340,0,7,0,7,0,3,303,"Rock Band Blitz, DLC"
1810,thewickerman,The Wicker Man,Iron Maiden,,4:41,2000,Metal,190,Brave New World,1,6,350,,4,287,Male,2,Male,5,390,1,4,330,0,5,430,0,1,195,0,7,0,7,0,1,195,"Rock Band Blitz, DLC"
1817,deathontwolegs,Death on Two Legs (Dedicated to...),Queen,,3:50,1975,Classic Rock,79,A Night at the Opera,1,5,336,,6,451,Male,3,Male,3,265,2,3,290,0,3,238,0,5,436,1,7,0,7,0,5,436,"Rock Band Blitz, DLC"
1728,backinthesaddle,Back in the Saddle,Aerosmith,,4:46,1976,Rock,118,Aerosmith's Greatest Hits,6,4,280,,4,340,Male,2,Male,4,268,1,4,350,0,2,162,0,7,0,0,7,0,7,0,7,0,"DLC, Aerosmith's Greatest Dimension Pack"
1729,dreamonlive,Dream On (Live),Aerosmith,,4:58,1973,Rock,120,Live from the Vault,1,1,210,YES,4,350,Male,1,Male,2,214,0,1,172,0,1,129,0,1,160,0,4,325,2,208,1,170,"DLC, Aerosmith's Greatest Dimension Pack"
1725,legendarychild,Legendary Child,Aerosmith,,4:16,2012,Rock,109,Music from Another Dimension!,6,3,255,,3,242,Male,3,Male,3,258,1,4,295,0,3,222,0,7,0,0,7,0,7,0,7,0,"DLC, Aerosmith's Greatest Dimension Pack"
1726,loveralot,Lover Alot,Aerosmith,,3:40,2012,Rock,164,Music from Another Dimension!,10,2,218,,3,255,Male,3,Male,3,228,1,1,172,0,3,217,0,7,0,0,7,0,7,0,7,0,"DLC, Aerosmith's Greatest Dimension Pack"
